poi_id,name,poi_type,latitude,longitude,station_id,district_id,address,category,geometry,risk_factor,opening_hours,footfall_score
POI-003264,Liquor Store - Hosapete PS-4 Area,Liquor Store,14.84216,76.37574,STN-KA-VKT-0003,KA-VKT,"Near Hosapete PS-4, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003265,ATM - Hosapete PS-5 Area,ATM,15.30016,75.80646,STN-KA-VKT-0004,KA-VKT,"Near Hosapete PS-5, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003266,Market - Hosapete PS-5 Area,Market,15.32631,75.8027,STN-KA-VKT-0004,KA-VKT,"Near Hosapete PS-5, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003267,Market - Hosapete PS-5 Area,Market,15.33884,75.81464,STN-KA-VKT-0004,KA-VKT,"Near Hosapete PS-5, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003268,Liquor Store - Hosapete PS-6 Area,Liquor Store,15.26481,76.45389,STN-KA-VKT-0005,KA-VKT,"Near Hosapete PS-6, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003269,Temple - Hosapete PS-6 Area,Temple,15.23921,76.45136,STN-KA-VKT-0005,KA-VKT,"Near Hosapete PS-6, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003270,ATM - Hosapete PS-6 Area,ATM,15.24071,76.43062,STN-KA-VKT-0005,KA-VKT,"Near Hosapete PS-6, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003271,Market - Hosapete PS-6 Area,Market,15.27594,76.45674,STN-KA-VKT-0005,KA-VKT,"Near Hosapete PS-6, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003272,Temple - Hosapete PS-6 Area,Temple,15.28842,76.4272,STN-KA-VKT-0005,KA-VKT,"Near Hosapete PS-6, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003273,Temple - Hosapete PS-6 Area,Temple,15.29796,76.41301,STN-KA-VKT-0005,KA-VKT,"Near Hosapete PS-6, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003274,Bank - Hosapete PS-6 Area,Bank,15.28794,76.4116,STN-KA-VKT-0005,KA-VKT,"Near Hosapete PS-6, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003275,School - Hagaribommanahalli PS-7 Area,School,14.92724,75.92422,STN-KA-VKT-0006,KA-VKT,"Near Hagaribommanahalli PS-7, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003276,School - Hagaribommanahalli PS-7 Area,School,14.89028,75.90481,STN-KA-VKT-0006,KA-VKT,"Near Hagaribommanahalli PS-7, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003277,Liquor Store - Hagaribommanahalli PS-7 Area,Liquor Store,14.92195,75.94522,STN-KA-VKT-0006,KA-VKT,"Near Hagaribommanahalli PS-7, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003278,Bank - Hagaribommanahalli PS-7 Area,Bank,14.91872,75.95485,STN-KA-VKT-0006,KA-VKT,"Near Hagaribommanahalli PS-7, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003279,School - Hagaribommanahalli PS-8 Area,School,14.9688,76.01415,STN-KA-VKT-0007,KA-VKT,"Near Hagaribommanahalli PS-8, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003280,School - Hagaribommanahalli PS-8 Area,School,14.99266,76.01377,STN-KA-VKT-0007,KA-VKT,"Near Hagaribommanahalli PS-8, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003281,Jewellery Shop - Hagaribommanahalli PS-8 Area,Jewellery Shop,14.94907,76.02125,STN-KA-VKT-0007,KA-VKT,"Near Hagaribommanahalli PS-8, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003282,Bank - Hagaribommanahalli PS-8 Area,Bank,14.972,76.01222,STN-KA-VKT-0007,KA-VKT,"Near Hagaribommanahalli PS-8, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003283,Bank - Hagaribommanahalli PS-8 Area,Bank,14.97453,76.01635,STN-KA-VKT-0007,KA-VKT,"Near Hagaribommanahalli PS-8, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003284,School - Hagaribommanahalli PS-8 Area,School,14.94898,76.02857,STN-KA-VKT-0007,KA-VKT,"Near Hagaribommanahalli PS-8, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003285,Metro Station - Hagaribommanahalli PS-9 Area,Metro Station,14.94374,75.86366,STN-KA-VKT-0008,KA-VKT,"Near Hagaribommanahalli PS-9, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003286,Liquor Store - Hagaribommanahalli PS-9 Area,Liquor Store,14.91852,75.90852,STN-KA-VKT-0008,KA-VKT,"Near Hagaribommanahalli PS-9, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003287,ATM - Hagaribommanahalli PS-9 Area,ATM,14.96321,75.88736,STN-KA-VKT-0008,KA-VKT,"Near Hagaribommanahalli PS-9, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003288,Market - Hagaribommanahalli PS-9 Area,Market,14.91519,75.89549,STN-KA-VKT-0008,KA-VKT,"Near Hagaribommanahalli PS-9, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003289,Jewellery Shop - Hagaribommanahalli PS-9 Area,Jewellery Shop,14.94624,75.88302,STN-KA-VKT-0008,KA-VKT,"Near Hagaribommanahalli PS-9, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003290,School - Hagaribommanahalli PS-9 Area,School,14.93581,75.90745,STN-KA-VKT-0008,KA-VKT,"Near Hagaribommanahalli PS-9, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003291,Metro Station - Hagaribommanahalli PS-9 Area,Metro Station,14.91546,75.8571,STN-KA-VKT-0008,KA-VKT,"Near Hagaribommanahalli PS-9, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003292,School - Hadagali PS-10 Area,School,15.22532,76.28588,STN-KA-VKT-0009,KA-VKT,"Near Hadagali PS-10, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003293,Liquor Store - Hadagali PS-10 Area,Liquor Store,15.24344,76.31937,STN-KA-VKT-0009,KA-VKT,"Near Hadagali PS-10, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003294,ATM - Hadagali PS-10 Area,ATM,15.25101,76.29654,STN-KA-VKT-0009,KA-VKT,"Near Hadagali PS-10, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003295,Temple - Hadagali PS-10 Area,Temple,15.24815,76.2948,STN-KA-VKT-0009,KA-VKT,"Near Hadagali PS-10, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003296,ATM - Hadagali PS-10 Area,ATM,15.23194,76.30223,STN-KA-VKT-0009,KA-VKT,"Near Hadagali PS-10, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003297,Jewellery Shop - Hadagali PS-10 Area,Jewellery Shop,15.23691,76.33071,STN-KA-VKT-0009,KA-VKT,"Near Hadagali PS-10, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003298,Bank - Hadagali PS-10 Area,Bank,15.25426,76.33452,STN-KA-VKT-0009,KA-VKT,"Near Hadagali PS-10, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003299,Metro Station - Hadagali PS-11 Area,Metro Station,14.9596,76.1267,STN-KA-VKT-0010,KA-VKT,"Near Hadagali PS-11, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003300,ATM - Hadagali PS-11 Area,ATM,15.00855,76.12003,STN-KA-VKT-0010,KA-VKT,"Near Hadagali PS-11, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003301,Market - Hadagali PS-11 Area,Market,14.96099,76.12534,STN-KA-VKT-0010,KA-VKT,"Near Hadagali PS-11, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003302,School - Hadagali PS-11 Area,School,14.95715,76.09946,STN-KA-VKT-0010,KA-VKT,"Near Hadagali PS-11, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003303,Bank - Hadagali PS-11 Area,Bank,14.95961,76.11348,STN-KA-VKT-0010,KA-VKT,"Near Hadagali PS-11, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003304,School - Hadagali PS-11 Area,School,14.99341,76.12842,STN-KA-VKT-0010,KA-VKT,"Near Hadagali PS-11, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003305,Jewellery Shop - Hadagali PS-11 Area,Jewellery Shop,15.002,76.10111,STN-KA-VKT-0010,KA-VKT,"Near Hadagali PS-11, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003306,Metro Station - Hadagali PS-11 Area,Metro Station,14.99656,76.105,STN-KA-VKT-0010,KA-VKT,"Near Hadagali PS-11, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003307,Liquor Store - Hadagali PS-11 Area,Liquor Store,14.97704,76.12884,STN-KA-VKT-0010,KA-VKT,"Near Hadagali PS-11, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003308,Temple - Hadagali PS-11 Area,Temple,14.97548,76.1243,STN-KA-VKT-0010,KA-VKT,"Near Hadagali PS-11, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003309,Bank - Hadagali PS-12 Area,Bank,15.25172,76.26888,STN-KA-VKT-0011,KA-VKT,"Near Hadagali PS-12, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003310,Metro Station - Hadagali PS-12 Area,Metro Station,15.20766,76.25917,STN-KA-VKT-0011,KA-VKT,"Near Hadagali PS-12, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003311,Bank - Hadagali PS-12 Area,Bank,15.21868,76.26755,STN-KA-VKT-0011,KA-VKT,"Near Hadagali PS-12, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003312,Jewellery Shop - Hadagali PS-12 Area,Jewellery Shop,15.22834,76.2479,STN-KA-VKT-0011,KA-VKT,"Near Hadagali PS-12, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003313,School - Hadagali PS-12 Area,School,15.22149,76.24071,STN-KA-VKT-0011,KA-VKT,"Near Hadagali PS-12, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003314,Liquor Store - Hadagali PS-12 Area,Liquor Store,15.24165,76.25359,STN-KA-VKT-0011,KA-VKT,"Near Hadagali PS-12, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003315,School - Hadagali PS-12 Area,School,15.19651,76.26779,STN-KA-VKT-0011,KA-VKT,"Near Hadagali PS-12, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003316,Jewellery Shop - Hadagali PS-12 Area,Jewellery Shop,15.20542,76.2673,STN-KA-VKT-0011,KA-VKT,"Near Hadagali PS-12, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003317,Jewellery Shop - Hadagali PS-12 Area,Jewellery Shop,15.24303,76.25726,STN-KA-VKT-0011,KA-VKT,"Near Hadagali PS-12, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003318,ATM - Harapanahalli PS-13 Area,ATM,14.97006,76.12489,STN-KA-VKT-0012,KA-VKT,"Near Harapanahalli PS-13, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003319,ATM - Harapanahalli PS-13 Area,ATM,14.91413,76.10543,STN-KA-VKT-0012,KA-VKT,"Near Harapanahalli PS-13, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003320,Liquor Store - Harapanahalli PS-13 Area,Liquor Store,14.96242,76.1535,STN-KA-VKT-0012,KA-VKT,"Near Harapanahalli PS-13, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003321,Metro Station - Harapanahalli PS-13 Area,Metro Station,14.94598,76.14323,STN-KA-VKT-0012,KA-VKT,"Near Harapanahalli PS-13, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003322,Temple - Harapanahalli PS-13 Area,Temple,14.95226,76.12638,STN-KA-VKT-0012,KA-VKT,"Near Harapanahalli PS-13, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003323,Jewellery Shop - Harapanahalli PS-13 Area,Jewellery Shop,14.96946,76.16325,STN-KA-VKT-0012,KA-VKT,"Near Harapanahalli PS-13, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003324,ATM - Harapanahalli PS-13 Area,ATM,14.94641,76.16152,STN-KA-VKT-0012,KA-VKT,"Near Harapanahalli PS-13, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003325,Metro Station - Harapanahalli PS-13 Area,Metro Station,14.95912,76.11244,STN-KA-VKT-0012,KA-VKT,"Near Harapanahalli PS-13, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003326,Bank - Harapanahalli PS-13 Area,Bank,14.9559,76.14965,STN-KA-VKT-0012,KA-VKT,"Near Harapanahalli PS-13, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003327,Jewellery Shop - Harapanahalli PS-14 Area,Jewellery Shop,15.04977,75.95739,STN-KA-VKT-0013,KA-VKT,"Near Harapanahalli PS-14, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003328,School - Harapanahalli PS-14 Area,School,15.06913,75.96844,STN-KA-VKT-0013,KA-VKT,"Near Harapanahalli PS-14, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003329,Liquor Store - Harapanahalli PS-14 Area,Liquor Store,15.0763,75.96341,STN-KA-VKT-0013,KA-VKT,"Near Harapanahalli PS-14, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003330,Metro Station - Harapanahalli PS-14 Area,Metro Station,15.06415,75.98719,STN-KA-VKT-0013,KA-VKT,"Near Harapanahalli PS-14, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003331,Metro Station - Harapanahalli PS-14 Area,Metro Station,15.07106,75.95414,STN-KA-VKT-0013,KA-VKT,"Near Harapanahalli PS-14, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003332,Market - Harapanahalli PS-14 Area,Market,15.06247,75.98085,STN-KA-VKT-0013,KA-VKT,"Near Harapanahalli PS-14, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003333,Metro Station - Harapanahalli PS-14 Area,Metro Station,15.09637,75.99332,STN-KA-VKT-0013,KA-VKT,"Near Harapanahalli PS-14, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003334,Market - Harapanahalli PS-14 Area,Market,15.09453,75.97024,STN-KA-VKT-0013,KA-VKT,"Near Harapanahalli PS-14, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003335,Market - Harapanahalli PS-14 Area,Market,15.07169,75.95811,STN-KA-VKT-0013,KA-VKT,"Near Harapanahalli PS-14, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003336,Temple - Harapanahalli PS-14 Area,Temple,15.05524,75.94972,STN-KA-VKT-0013,KA-VKT,"Near Harapanahalli PS-14, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003337,ATM - Harapanahalli PS-15 Area,ATM,14.9587,75.89613,STN-KA-VKT-0014,KA-VKT,"Near Harapanahalli PS-15, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003338,Market - Harapanahalli PS-15 Area,Market,14.97026,75.86026,STN-KA-VKT-0014,KA-VKT,"Near Harapanahalli PS-15, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003339,Liquor Store - Harapanahalli PS-15 Area,Liquor Store,14.98228,75.90442,STN-KA-VKT-0014,KA-VKT,"Near Harapanahalli PS-15, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003340,ATM - Harapanahalli PS-15 Area,ATM,14.99774,75.90236,STN-KA-VKT-0014,KA-VKT,"Near Harapanahalli PS-15, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003341,Temple - Harapanahalli PS-15 Area,Temple,14.99411,75.8815,STN-KA-VKT-0014,KA-VKT,"Near Harapanahalli PS-15, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003342,Liquor Store - Harapanahalli PS-15 Area,Liquor Store,14.9489,75.89021,STN-KA-VKT-0014,KA-VKT,"Near Harapanahalli PS-15, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003343,Bank - Hoovina Hadagali PS-16 Area,Bank,15.02493,76.33812,STN-KA-VKT-0015,KA-VKT,"Near Hoovina Hadagali PS-16, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003344,Jewellery Shop - Hoovina Hadagali PS-16 Area,Jewellery Shop,14.99194,76.35953,STN-KA-VKT-0015,KA-VKT,"Near Hoovina Hadagali PS-16, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003345,Bank - Hoovina Hadagali PS-16 Area,Bank,14.98867,76.35502,STN-KA-VKT-0015,KA-VKT,"Near Hoovina Hadagali PS-16, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003346,Jewellery Shop - Hoovina Hadagali PS-16 Area,Jewellery Shop,15.01669,76.34267,STN-KA-VKT-0015,KA-VKT,"Near Hoovina Hadagali PS-16, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003347,ATM - Hoovina Hadagali PS-17 Area,ATM,14.82249,76.41676,STN-KA-VKT-0016,KA-VKT,"Near Hoovina Hadagali PS-17, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003348,Temple - Hoovina Hadagali PS-17 Area,Temple,14.82074,76.4167,STN-KA-VKT-0016,KA-VKT,"Near Hoovina Hadagali PS-17, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003349,Temple - Hoovina Hadagali PS-17 Area,Temple,14.8622,76.42672,STN-KA-VKT-0016,KA-VKT,"Near Hoovina Hadagali PS-17, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003350,Jewellery Shop - Hoovina Hadagali PS-17 Area,Jewellery Shop,14.85141,76.43347,STN-KA-VKT-0016,KA-VKT,"Near Hoovina Hadagali PS-17, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003351,Temple - Hoovina Hadagali PS-18 Area,Temple,15.05267,76.25196,STN-KA-VKT-0017,KA-VKT,"Near Hoovina Hadagali PS-18, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003352,ATM - Hoovina Hadagali PS-18 Area,ATM,15.06137,76.22409,STN-KA-VKT-0017,KA-VKT,"Near Hoovina Hadagali PS-18, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003353,School - Hoovina Hadagali PS-18 Area,School,15.09333,76.26004,STN-KA-VKT-0017,KA-VKT,"Near Hoovina Hadagali PS-18, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003354,ATM - Hoovina Hadagali PS-18 Area,ATM,15.04485,76.22803,STN-KA-VKT-0017,KA-VKT,"Near Hoovina Hadagali PS-18, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003355,ATM - Hoovina Hadagali PS-18 Area,ATM,15.05363,76.22525,STN-KA-VKT-0017,KA-VKT,"Near Hoovina Hadagali PS-18, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003356,Bank - Hoovina Hadagali PS-18 Area,Bank,15.05905,76.25215,STN-KA-VKT-0017,KA-VKT,"Near Hoovina Hadagali PS-18, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003357,Bank - Hoovina Hadagali PS-18 Area,Bank,15.04395,76.22914,STN-KA-VKT-0017,KA-VKT,"Near Hoovina Hadagali PS-18, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003358,Jewellery Shop - Hoovina Hadagali PS-18 Area,Jewellery Shop,15.08127,76.22812,STN-KA-VKT-0017,KA-VKT,"Near Hoovina Hadagali PS-18, Vijayanagara",Unspecified,,0.5,24/7,50
POI-003359,Bank - Chitradurga Rural PS Area,Bank,14.25699,76.74568,STN-KA-CTV-0000,KA-CTV,"Near Chitradurga Rural PS, Chitradurga",Unspecified,,0.5,24/7,50
POI-003360,ATM - Chitradurga Rural PS Area,ATM,14.25271,76.75478,STN-KA-CTV-0000,KA-CTV,"Near Chitradurga Rural PS, Chitradurga",Unspecified,,0.5,24/7,50
POI-003361,Bank - Chitradurga Rural PS Area,Bank,14.26754,76.76347,STN-KA-CTV-0000,KA-CTV,"Near Chitradurga Rural PS, Chitradurga",Unspecified,,0.5,24/7,50
POI-003362,ATM - Chitradurga Rural PS Area,ATM,14.25482,76.72137,STN-KA-CTV-0000,KA-CTV,"Near Chitradurga Rural PS, Chitradurga",Unspecified,,0.5,24/7,50
POI-003363,School - Chitradurga Rural PS Area,School,14.29981,76.71734,STN-KA-CTV-0000,KA-CTV,"Near Chitradurga Rural PS, Chitradurga",Unspecified,,0.5,24/7,50
POI-003364,Temple - Chitradurga Rural PS Area,Temple,14.26512,76.76907,STN-KA-CTV-0000,KA-CTV,"Near Chitradurga Rural PS, Chitradurga",Unspecified,,0.5,24/7,50
POI-003365,Temple - Chitradurga Rural PS Area,Temple,14.30538,76.75133,STN-KA-CTV-0000,KA-CTV,"Near Chitradurga Rural PS, Chitradurga",Unspecified,,0.5,24/7,50
POI-003366,Liquor Store - Chitradurga Rural PS Area,Liquor Store,14.25767,76.71341,STN-KA-CTV-0000,KA-CTV,"Near Chitradurga Rural PS, Chitradurga",Unspecified,,0.5,24/7,50
POI-003367,Bank - Chitradurga Rural PS Area,Bank,14.2506,76.76625,STN-KA-CTV-0000,KA-CTV,"Near Chitradurga Rural PS, Chitradurga",Unspecified,,0.5,24/7,50
POI-003368,ATM - Chitradurga Rural PS Area,ATM,14.25882,76.75668,STN-KA-CTV-0000,KA-CTV,"Near Chitradurga Rural PS, Chitradurga",Unspecified,,0.5,24/7,50
POI-003369,Jewellery Shop - Chitradurga PS-2 Area,Jewellery Shop,14.37834,76.3548,STN-KA-CTV-0001,KA-CTV,"Near Chitradurga PS-2, Chitradurga",Unspecified,,0.5,24/7,50
POI-003370,ATM - Chitradurga PS-2 Area,ATM,14.37391,76.3568,STN-KA-CTV-0001,KA-CTV,"Near Chitradurga PS-2, Chitradurga",Unspecified,,0.5,24/7,50
POI-003371,Temple - Chitradurga PS-2 Area,Temple,14.40261,76.39825,STN-KA-CTV-0001,KA-CTV,"Near Chitradurga PS-2, Chitradurga",Unspecified,,0.5,24/7,50
POI-003372,Bank - Chitradurga PS-2 Area,Bank,14.37659,76.39023,STN-KA-CTV-0001,KA-CTV,"Near Chitradurga PS-2, Chitradurga",Unspecified,,0.5,24/7,50
POI-003373,Jewellery Shop - Chitradurga PS-2 Area,Jewellery Shop,14.37081,76.35659,STN-KA-CTV-0001,KA-CTV,"Near Chitradurga PS-2, Chitradurga",Unspecified,,0.5,24/7,50
POI-003374,Bank - Chitradurga PS-2 Area,Bank,14.35202,76.36849,STN-KA-CTV-0001,KA-CTV,"Near Chitradurga PS-2, Chitradurga",Unspecified,,0.5,24/7,50
POI-003375,School - Chitradurga PS-2 Area,School,14.39169,76.36966,STN-KA-CTV-0001,KA-CTV,"Near Chitradurga PS-2, Chitradurga",Unspecified,,0.5,24/7,50
POI-003376,Temple - Chitradurga PS-3 Area,Temple,14.36351,76.82047,STN-KA-CTV-0002,KA-CTV,"Near Chitradurga PS-3, Chitradurga",Unspecified,,0.5,24/7,50
POI-003377,School - Chitradurga PS-3 Area,School,14.33634,76.78877,STN-KA-CTV-0002,KA-CTV,"Near Chitradurga PS-3, Chitradurga",Unspecified,,0.5,24/7,50
POI-003378,Jewellery Shop - Chitradurga PS-3 Area,Jewellery Shop,14.36026,76.81205,STN-KA-CTV-0002,KA-CTV,"Near Chitradurga PS-3, Chitradurga",Unspecified,,0.5,24/7,50
POI-003379,Jewellery Shop - Chitradurga PS-3 Area,Jewellery Shop,14.3551,76.81974,STN-KA-CTV-0002,KA-CTV,"Near Chitradurga PS-3, Chitradurga",Unspecified,,0.5,24/7,50
POI-003380,School - Chitradurga PS-3 Area,School,14.3541,76.76478,STN-KA-CTV-0002,KA-CTV,"Near Chitradurga PS-3, Chitradurga",Unspecified,,0.5,24/7,50
POI-003381,Jewellery Shop - Chitradurga PS-3 Area,Jewellery Shop,14.36131,76.77671,STN-KA-CTV-0002,KA-CTV,"Near Chitradurga PS-3, Chitradurga",Unspecified,,0.5,24/7,50
POI-003382,Jewellery Shop - Chitradurga PS-3 Area,Jewellery Shop,14.35312,76.79148,STN-KA-CTV-0002,KA-CTV,"Near Chitradurga PS-3, Chitradurga",Unspecified,,0.5,24/7,50
POI-003383,Bank - Chitradurga PS-3 Area,Bank,14.37898,76.76636,STN-KA-CTV-0002,KA-CTV,"Near Chitradurga PS-3, Chitradurga",Unspecified,,0.5,24/7,50
POI-003384,Temple - Challakere PS-4 Area,Temple,13.96673,77.01046,STN-KA-CTV-0003,KA-CTV,"Near Challakere PS-4, Chitradurga",Unspecified,,0.5,24/7,50
POI-003385,Bank - Challakere PS-4 Area,Bank,13.93947,76.98976,STN-KA-CTV-0003,KA-CTV,"Near Challakere PS-4, Chitradurga",Unspecified,,0.5,24/7,50
POI-003386,Temple - Challakere PS-4 Area,Temple,13.98233,76.98891,STN-KA-CTV-0003,KA-CTV,"Near Challakere PS-4, Chitradurga",Unspecified,,0.5,24/7,50
POI-003387,Market - Challakere PS-4 Area,Market,13.98533,76.98024,STN-KA-CTV-0003,KA-CTV,"Near Challakere PS-4, Chitradurga",Unspecified,,0.5,24/7,50
POI-003388,School - Challakere PS-4 Area,School,13.98103,77.01774,STN-KA-CTV-0003,KA-CTV,"Near Challakere PS-4, Chitradurga",Unspecified,,0.5,24/7,50
POI-003389,Market - Challakere PS-4 Area,Market,13.98573,76.9776,STN-KA-CTV-0003,KA-CTV,"Near Challakere PS-4, Chitradurga",Unspecified,,0.5,24/7,50
POI-003390,School - Challakere PS-4 Area,School,13.98007,76.985,STN-KA-CTV-0003,KA-CTV,"Near Challakere PS-4, Chitradurga",Unspecified,,0.5,24/7,50
POI-003391,Jewellery Shop - Challakere PS-4 Area,Jewellery Shop,13.93613,77.00286,STN-KA-CTV-0003,KA-CTV,"Near Challakere PS-4, Chitradurga",Unspecified,,0.5,24/7,50
POI-003392,Temple - Challakere PS-4 Area,Temple,13.93894,76.98845,STN-KA-CTV-0003,KA-CTV,"Near Challakere PS-4, Chitradurga",Unspecified,,0.5,24/7,50
POI-003393,ATM - Challakere PS-4 Area,ATM,13.9471,76.98297,STN-KA-CTV-0003,KA-CTV,"Near Challakere PS-4, Chitradurga",Unspecified,,0.5,24/7,50
POI-003394,Market - Challakere PS-5 Area,Market,14.03069,76.62256,STN-KA-CTV-0004,KA-CTV,"Near Challakere PS-5, Chitradurga",Unspecified,,0.5,24/7,50
POI-003395,Metro Station - Challakere PS-5 Area,Metro Station,14.03296,76.58883,STN-KA-CTV-0004,KA-CTV,"Near Challakere PS-5, Chitradurga",Unspecified,,0.5,24/7,50
POI-003396,Bank - Challakere PS-6 Area,Bank,14.75342,76.86484,STN-KA-CTV-0005,KA-CTV,"Near Challakere PS-6, Chitradurga",Unspecified,,0.5,24/7,50
POI-003397,Jewellery Shop - Challakere PS-6 Area,Jewellery Shop,14.71257,76.85908,STN-KA-CTV-0005,KA-CTV,"Near Challakere PS-6, Chitradurga",Unspecified,,0.5,24/7,50
POI-003398,Metro Station - Challakere PS-6 Area,Metro Station,14.73545,76.87745,STN-KA-CTV-0005,KA-CTV,"Near Challakere PS-6, Chitradurga",Unspecified,,0.5,24/7,50
POI-003399,Metro Station - Challakere PS-6 Area,Metro Station,14.74364,76.88157,STN-KA-CTV-0005,KA-CTV,"Near Challakere PS-6, Chitradurga",Unspecified,,0.5,24/7,50
POI-003400,Jewellery Shop - Challakere PS-6 Area,Jewellery Shop,14.74778,76.8905,STN-KA-CTV-0005,KA-CTV,"Near Challakere PS-6, Chitradurga",Unspecified,,0.5,24/7,50
POI-003401,Liquor Store - Challakere PS-6 Area,Liquor Store,14.72401,76.84924,STN-KA-CTV-0005,KA-CTV,"Near Challakere PS-6, Chitradurga",Unspecified,,0.5,24/7,50
POI-003402,Market - Challakere PS-6 Area,Market,14.76388,76.87175,STN-KA-CTV-0005,KA-CTV,"Near Challakere PS-6, Chitradurga",Unspecified,,0.5,24/7,50
