cctv_event_id,camera_id,camera_type,camera_owner,location_description,latitude,longitude,district_id,station_id,event_timestamp,vehicle_plate_captured,vehicle_type,vehicle_color,person_silhouette_class,num_persons_captured,linked_fir_id,is_primary_evidence,footage_available,footage_quality
CCTV-00000680,CAM-KA-BLR-3881,dome,Private Business,"Near crime scene, Bengaluru North, Bengaluru Urban",12.840215,77.497287,KA-BLR,STN-KA-BLR-0010,2021-12-17T08:50:00,KA-04 EU 5490,auto_rickshaw,red,male_adult,3,FIR-BLR-2021-00205,false,true,medium_res
CCTV-00000681,CAM-KA-BLR-2667,bodycam,Police Department,"Near crime scene, Bengaluru North, Bengaluru Urban",12.841035,77.496283,KA-BLR,STN-KA-BLR-0010,2021-12-17T20:24:00,KA-02 VX 5869,motorcycle,silver,male_adult,3,FIR-BLR-2021-00205,false,false,medium_res
CCTV-00000682,CAM-KA-BLR-1054,bodycam,Traffic Police,"Near crime scene, Bengaluru North, Bengaluru Urban",12.841207,77.497862,KA-BLR,STN-KA-BLR-0010,2021-12-17T08:56:00,KA-22 BF 8236,auto_rickshaw,green,female_adult,4,FIR-BLR-2021-00205,true,false,low_res
CCTV-00000683,CAM-KA-BLR-6827,ptz,Traffic Police,"Near crime scene, Bengaluru East, Bengaluru Urban",12.977877,77.556303,KA-BLR,STN-KA-BLR-0020,2021-12-17T09:17:00,KA-04 JV 4349,motorcycle,black,unidentifiable,2,FIR-BLR-2021-00206,false,true,medium_res
CCTV-00000684,CAM-KA-BLR-9966,ptz,BBMP,"Near crime scene, Bengaluru East, Bengaluru Urban",12.9749,77.553673,KA-BLR,STN-KA-BLR-0020,2021-12-17T16:01:00,,,,group_3plus,3,FIR-BLR-2021-00206,false,false,medium_res
CCTV-00000685,CAM-KA-BLR-3647,bullet,Bank,"Near crime scene, Bengaluru North, Bengaluru Urban",13.119382,77.457034,KA-BLR,STN-KA-BLR-0000,2021-12-18T07:18:00,,,,female_adult,4,FIR-BLR-2021-00207,true,true,medium_res
CCTV-00000686,CAM-KA-BLR-4219,bullet,Bank,"Near crime scene, Bengaluru North, Bengaluru Urban",13.117346,77.458091,KA-BLR,STN-KA-BLR-0000,2021-12-18T04:48:00,KA-38 BO 1379,van,yellow,female_adult,1,FIR-BLR-2021-00207,false,true,medium_res
CCTV-00000687,CAM-KA-BLR-2572,dome,BBMP,"Near crime scene, Bengaluru North, Bengaluru Urban",13.119167,77.456248,KA-BLR,STN-KA-BLR-0000,2021-12-18T16:01:00,KA-32 OJ 8952,car,white,male_adult,2,FIR-BLR-2021-00207,false,false,medium_res
CCTV-00000688,CAM-KA-RBG-5618,dome,KSTDC,"Near crime scene, Navalgund, Dharwad",15.194034,75.057634,KA-RBG,STN-KA-RBG-0025,2021-12-20T09:57:00,,,,juvenile,3,FIR-RBG-2021-00097,true,true,low_res
CCTV-00000689,CAM-KA-RBG-8612,ptz,BBMP,"Near crime scene, Navalgund, Dharwad",15.193522,75.058679,KA-RBG,STN-KA-RBG-0025,2021-12-20T09:51:00,KA-36 TH 8271,motorcycle,orange,group_3plus,4,FIR-RBG-2021-00097,true,false,medium_res
CCTV-00000690,CAM-KA-RBG-2455,bodycam,Traffic Police,"Near crime scene, Navalgund, Dharwad",15.191453,75.05958,KA-RBG,STN-KA-RBG-0025,2021-12-20T09:14:00,,,,juvenile,4,FIR-RBG-2021-00097,true,true,medium_res
CCTV-00000691,CAM-KA-KLR-8346,ptz,KSTDC,"Near crime scene, Bangarpet, Kolar",12.873345,78.106959,KA-KLR,STN-KA-KLR-0008,2021-12-20T15:15:00,KA-23 KC 4666,van,white,unidentifiable,1,FIR-KLR-2021-00008,true,true,medium_res
CCTV-00000692,CAM-KA-KLR-8991,bullet,Bank,"Near crime scene, Bangarpet, Kolar",12.873124,78.108498,KA-KLR,STN-KA-KLR-0008,2021-12-20T14:44:00,,,,group_3plus,4,FIR-KLR-2021-00008,false,false,high_res
CCTV-00000693,CAM-KA-KLR-7676,traffic_enforcement,BBMP,"Near crime scene, Bangarpet, Kolar",12.874413,78.109507,KA-KLR,STN-KA-KLR-0008,2021-12-20T04:19:00,,,,juvenile,3,FIR-KLR-2021-00008,false,true,low_res
CCTV-00000694,CAM-KA-BLR2-2981,atm_internal,Police Department,"Near crime scene, Siruguppa, Ballari",14.828489,76.626852,KA-BLR2,STN-KA-BLR2-0028,2021-12-21T09:17:00,,,,female_adult,4,FIR-BLR2-2021-00042,false,true,high_res
CCTV-00000695,CAM-KA-BLR2-8593,bullet,Police Department,"Near crime scene, Siruguppa, Ballari",14.829226,76.62575,KA-BLR2,STN-KA-BLR2-0028,2021-12-21T08:27:00,,,,male_adult,1,FIR-BLR2-2021-00042,false,true,low_res
CCTV-00000696,CAM-KA-BLR-9932,atm_internal,KSTDC,"Near crime scene, Bengaluru South, Bengaluru Urban",13.127144,77.584637,KA-BLR,STN-KA-BLR-0019,2021-12-21T16:01:00,KA-02 QE 8804,car,blue,group_3plus,3,FIR-BLR-2021-00209,true,true,medium_res
CCTV-00000697,CAM-KA-BLR-5062,bodycam,Private Business,"Near crime scene, Bengaluru West, Bengaluru Urban",13.139559,77.422617,KA-BLR,STN-KA-BLR-0035,2021-12-21T11:37:00,KA-10 NT 4141,van,white,juvenile,1,FIR-BLR-2021-00210,false,true,high_res
CCTV-00000698,CAM-KA-BLR-8321,atm_internal,Traffic Police,"Near crime scene, Bengaluru South, Bengaluru Urban",12.837156,77.704745,KA-BLR,STN-KA-BLR-0015,2021-12-23T04:07:00,KA-07 UF 1267,motorcycle,yellow,group_3plus,2,FIR-BLR-2021-00212,true,true,low_res
CCTV-00000699,CAM-KA-BLR-8861,bullet,Traffic Police,"Near crime scene, Bengaluru South, Bengaluru Urban",12.838057,77.706479,KA-BLR,STN-KA-BLR-0015,2021-12-23T03:30:00,KA-13 UN 5263,car,red,group_2,3,FIR-BLR-2021-00212,false,true,low_res
CCTV-00000700,CAM-KA-BLR-9658,atm_internal,Police Department,"Near crime scene, Bengaluru South, Bengaluru Urban",12.836747,77.706936,KA-BLR,STN-KA-BLR-0015,2021-12-23T11:05:00,KA-04 GA 1835,van,grey,male_adult,1,FIR-BLR-2021-00212,false,false,medium_res
CCTV-00000701,CAM-KA-MGL-3682,bullet,Private Business,"Near crime scene, Kadaba, Dakshina Kannada",12.936199,75.428898,KA-MGL,STN-KA-MGL-0028,2021-12-23T09:56:00,,,,group_2,3,FIR-MGL-2021-00067,true,false,high_res
CCTV-00000702,CAM-KA-MGL-2373,atm_internal,Private Business,"Near crime scene, Kadaba, Dakshina Kannada",12.932912,75.428593,KA-MGL,STN-KA-MGL-0028,2021-12-23T05:50:00,,,,juvenile,3,FIR-MGL-2021-00067,true,false,medium_res
CCTV-00000703,CAM-KA-UDR-4886,dome,BBMP,"Near crime scene, Udupi, Udupi",13.405669,74.700564,KA-UDR,STN-KA-UDR-0001,2021-12-25T04:20:00,,,,male_adult,3,FIR-UDR-2021-00034,false,false,medium_res
CCTV-00000704,CAM-KA-UDR-7023,ptz,Private Business,"Near crime scene, Udupi, Udupi",13.405961,74.700422,KA-UDR,STN-KA-UDR-0001,2021-12-25T00:21:00,,,,group_2,4,FIR-UDR-2021-00034,false,false,medium_res
CCTV-00000705,CAM-KA-MGL-8794,ptz,Private Business,"Near crime scene, Puttur, Dakshina Kannada",12.512706,75.182124,KA-MGL,STN-KA-MGL-0019,2021-12-25T00:59:00,KA-09 BU 9734,van,green,male_adult,4,FIR-MGL-2021-00069,false,true,high_res
CCTV-00000706,CAM-KA-MGL-6433,bodycam,Bank,"Near crime scene, Puttur, Dakshina Kannada",12.512662,75.180563,KA-MGL,STN-KA-MGL-0019,2021-12-25T12:24:00,KA-32 SW 5086,van,green,female_adult,3,FIR-MGL-2021-00069,false,false,medium_res
CCTV-00000707,CAM-KA-MGL-4098,bullet,Traffic Police,"Near crime scene, Kadaba, Dakshina Kannada",12.842201,75.327915,KA-MGL,STN-KA-MGL-0028,2021-12-26T13:17:00,,,,male_adult,4,FIR-MGL-2021-00070,false,true,high_res
CCTV-00000708,CAM-KA-VKT-9397,bodycam,Bank,"Near crime scene, Hosapete, Vijayanagara",15.215421,76.515969,KA-VKT,STN-KA-VKT-0005,2021-12-26T11:12:00,KA-12 CW 1218,van,orange,unidentifiable,1,FIR-VKT-2021-00031,false,false,low_res
CCTV-00000709,CAM-KA-VKT-6522,atm_internal,Traffic Police,"Near crime scene, Hosapete, Vijayanagara",15.214866,76.518166,KA-VKT,STN-KA-VKT-0005,2021-12-26T19:28:00,KA-57 KH 8502,van,yellow,male_adult,2,FIR-VKT-2021-00031,true,true,high_res
CCTV-00000710,CAM-KA-VKT-5995,atm_internal,Traffic Police,"Near crime scene, Hosapete, Vijayanagara",15.215137,76.517917,KA-VKT,STN-KA-VKT-0005,2021-12-26T09:39:00,KA-13 HC 6334,car,grey,juvenile,4,FIR-VKT-2021-00031,false,false,low_res
CCTV-00000711,CAM-KA-RBG-3724,bodycam,Private Business,"Near crime scene, Kalghatagi, Dharwad",15.46012,75.08667,KA-RBG,STN-KA-RBG-0019,2021-12-27T14:54:00,,,,unidentifiable,1,FIR-RBG-2021-00099,false,true,medium_res
CCTV-00000712,CAM-KA-BLR2-1266,traffic_enforcement,KSTDC,"Near crime scene, Sandur, Ballari",15.100905,76.427725,KA-BLR2,STN-KA-BLR2-0022,2021-12-27T08:25:00,KA-07 NS 5671,auto_rickshaw,white,juvenile,2,FIR-BLR2-2021-00045,true,false,high_res
CCTV-00000713,CAM-KA-BLR2-7122,atm_internal,Traffic Police,"Near crime scene, Sandur, Ballari",15.102268,76.428551,KA-BLR2,STN-KA-BLR2-0022,2021-12-27T20:31:00,,,,group_3plus,3,FIR-BLR2-2021-00045,true,true,low_res
CCTV-00000714,CAM-KA-HBL-9113,traffic_enforcement,BBMP,"Near crime scene, Hubballi, Hubballi-Dharwad",15.308399,75.134938,KA-HBL,STN-KA-HBL-0005,2021-12-29T01:55:00,KA-17 PQ 2789,van,black,juvenile,2,FIR-HBL-2021-00081,true,true,medium_res
CCTV-00000715,CAM-KA-HSN-8571,traffic_enforcement,Traffic Police,"Near crime scene, Channarayapatna, Hassan",12.70833,75.876708,KA-HSN,STN-KA-HSN-0011,2021-12-30T17:29:00,KA-13 EW 2024,motorcycle,blue,male_adult,4,FIR-HSN-2021-00010,false,true,high_res
CCTV-00000716,CAM-KA-HSN-8453,ptz,Private Business,"Near crime scene, Channarayapatna, Hassan",12.706064,75.877098,KA-HSN,STN-KA-HSN-0011,2021-12-30T22:54:00,,,,juvenile,2,FIR-HSN-2021-00010,false,true,high_res
CCTV-00000717,CAM-KA-HSN-6024,bodycam,Traffic Police,"Near crime scene, Channarayapatna, Hassan",12.707381,75.876153,KA-HSN,STN-KA-HSN-0011,2021-12-30T19:41:00,KA-41 SN 5652,car,orange,unidentifiable,2,FIR-HSN-2021-00010,true,true,medium_res
